date,spx,dji,ixic,rut
2014-11-25,2067.03,17814.9395,4758.25,1186.33
2014-11-26,2072.8301,17827.75,4787.3198,1190.62
2014-11-28,2067.5601,17828.2402,4791.6299,1173.23
2014-12-01,2053.4399,17776.8008,4727.3501,1154.05
2014-12-02,2066.55,17879.5508,4755.8101,1168.45
2014-12-03,2074.3301,17912.6191,4774.4702,1179.01
2014-12-04,2071.9199,17900.0996,4769.4399,1173.01
2014-12-05,2075.3701,17958.7891,4780.7598,1182.4301
2014-12-08,2060.3101,17852.4805,4740.6899,1167.21
2014-12-09,2059.8201,17801.1992,4766.4702,1188.0601
2014-12-10,2026.14,17533.1504,4684.02,1161.86
2014-12-11,2035.33,17596.3398,4708.1602,1166.96
2014-12-12,2002.33,17280.8301,4653.6001,1152.4399
2014-12-15,1989.63,17180.8398,4605.1602,1140.3
2014-12-16,1972.74,17068.8691,4547.8301,1139.37
2014-12-17,2012.89,17356.8691,4644.3101,1174.84
2014-12-18,2061.23,17778.1504,4748.3999,1192.16
2014-12-19,2070.6499,17804.8008,4765.3799,1195.96
2014-12-22,2078.54,17959.4395,4781.4199,1201.86
2014-12-23,2082.1699,18024.1699,4765.4199,1202.4399
2014-12-24,2081.8799,18030.2109,4773.4702,1206.78
2014-12-26,2088.77,18053.7109,4806.8599,1215.21
2014-12-29,2090.5701,18038.2305,4806.9102,1219.11
2014-12-30,2080.3501,17983.0703,4777.4399,1213.05
2014-12-31,2058.8999,17823.0703,4736.0498,1204.7
2015-01-02,2058.2,17832.9902,4726.8101,1198.8
2015-01-05,2020.58,17501.6504,4652.5698,1181.35
2015-01-06,2002.61,17371.6406,4592.7402,1161.3101
2015-01-07,2025.9,17584.5195,4650.4702,1175.97
2015-01-08,2062.1399,17907.8691,4736.1899,1196.13
2015-01-09,2044.8101,17737.3691,4704.0698,1185.6801
2015-01-12,2028.26,17640.8398,4664.71,1180.09
2015-01-13,2023.03,17613.6797,4661.5,1180.64
2015-01-14,2011.27,17427.0898,4639.3198,1177.0601
2015-01-15,1992.67,17320.7109,4570.8198,1154.71
2015-01-16,2019.42,17511.5703,4634.3799,1176.65
2015-01-20,2022.55,17515.2305,4654.8501,1170.25
2015-01-21,2032.12,17554.2793,4667.4199,1166.25
2015-01-22,2063.1499,17813.9805,4750.3999,1190.37
2015-01-23,2051.8201,17672.5996,4757.8799,1188.9301
2015-01-26,2057.0901,17678.6992,4771.7598,1200.74
2015-01-27,2029.55,17387.2109,4681.5,1194.66
2015-01-28,2002.16,17191.3691,4637.9902,1175.12
2015-01-29,2021.25,17416.8496,4683.4102,1190.1801
2015-01-30,1994.99,17164.9492,4635.2402,1165.39
2015-02-02,2020.85,17361.0391,4676.6899,1175.51
2015-02-03,2050.03,17666.4004,4727.7402,1196.99
2015-02-04,2041.51,17673.0195,4716.7002,1191.4399
2015-02-05,2062.52,17884.8809,4765.1001,1208.71
2015-02-06,2055.47,17824.2891,4744.3999,1205.46
2015-02-09,2046.74,17729.2109,4726.0098,1195.83
2015-02-10,2068.5901,17868.7598,4787.6401,1203.1801
2015-02-11,2068.53,17862.1406,4801.1802,1201.55
2015-02-12,2088.48,17972.3809,4857.6099,1216.27
2015-02-13,2096.99,18019.3496,4893.8398,1223.13
2015-02-17,2100.3401,18047.5801,4899.27,1225.01
2015-02-18,2099.6799,18029.8496,4906.3599,1227.95
2015-02-19,2097.45,17985.7695,4924.7002,1227.91
2015-02-20,2110.3,18140.4395,4955.9702,1231.79
2015-02-23,2109.6599,18116.8398,4960.9702,1231.83
2015-02-24,2115.48,18209.1895,4968.1201,1233.98
2015-02-25,2113.8601,18224.5703,4967.1401,1235.1
2015-02-26,2110.74,18214.4199,4987.8901,1239.11
2015-02-27,2104.5,18132.6992,4963.5298,1233.37
2015-03-02,2117.3899,18288.6309,5008.1001,1242.62
2015-03-03,2107.78,18203.3691,4979.8999,1234.76
2015-03-04,2098.53,18096.9004,4967.1401,1230.73
2015-03-05,2101.04,18135.7207,4982.8101,1234.3101
2015-03-06,2071.26,17856.7793,4927.3701,1217.52
2015-03-09,2079.4299,17995.7207,4942.4399,1223.59
2015-03-10,2044.16,17662.9395,4859.79,1208.47
2015-03-11,2040.24,17635.3906,4849.9399,1215.78
2015-03-12,2065.95,17895.2207,4893.29,1236.64
2015-03-13,2053.3999,17749.3105,4871.7598,1232.14
2015-03-16,2081.1899,17977.4199,4929.5098,1239.78
2015-03-17,2074.28,17849.0801,4937.4302,1242.23
2015-03-18,2099.5,18076.1895,4982.8301,1252.14
2015-03-19,2089.27,17959.0293,4992.3799,1254.86
2015-03-20,2108.1001,18127.6504,5026.4199,1266.37
2015-03-23,2104.4199,18116.0391,5010.9702,1264.71
2015-03-24,2091.5,18011.1406,4994.73,1263.46
2015-03-25,2061.05,17718.5391,4876.52,1233.85
2015-03-26,2056.1499,17678.2305,4863.3599,1231.99
2015-03-27,2061.02,17712.6602,4891.2202,1240.41
2015-03-30,2086.24,17976.3105,4947.4399,1257.8
2015-03-31,2067.8899,17776.1191,4900.8799,1252.77
2015-04-01,2059.6899,17698.1797,4880.23,1251.71
2015-04-02,2066.96,17763.2402,4886.9399,1255.66
2015-04-06,2080.6201,17880.8496,4917.3198,1260.54
2015-04-07,2076.3301,17875.4199,4910.23,1253.36
2015-04-08,2081.8999,17902.5098,4950.8198,1262.71
2015-04-09,2091.1799,17958.7305,4974.5601,1259.11
2015-04-10,2102.0601,18057.6504,4995.98,1264.77
2015-04-13,2092.4299,17977.0391,4988.25,1265.59
2015-04-14,2095.8401,18036.6992,4977.29,1265.35
2015-04-15,2106.6299,18112.6094,5011.02,1275.35
2015-04-16,2104.99,18105.7695,5007.79,1272.9
2015-04-17,2081.1799,17826.3008,4931.8101,1251.86
2015-04-20,2100.3999,18034.9297,4994.6001,1264.92
2015-04-21,2097.29,17949.5898,5014.1001,1264.15
2015-04-22,2107.96,18038.2695,5035.1699,1265.48
2015-04-23,2112.9299,18058.6895,5056.0601,1271.54
2015-04-24,2117.6899,18080.1406,5092.0801,1267.54
2015-04-27,2108.9199,18037.9707,5060.25,1252.7
2015-04-28,2114.76,18110.1406,5055.4199,1259.36
2015-04-29,2106.8501,18035.5293,5023.6401,1246.95
2015-04-30,2085.51,17840.5195,4941.4199,1220.13
2015-05-01,2108.29,18024.0605,5005.3901,1228.11
2015-05-04,2114.49,18070.4004,5016.9302,1233.22
2015-05-05,2089.46,17928.1992,4939.3301,1215.42
2015-05-06,2080.1499,17841.9805,4919.6401,1219.36
2015-05-07,2088.0,17924.0605,4945.54,1225.54
2015-05-08,2116.1001,18191.1094,5003.5498,1234.9301
2015-05-11,2105.3301,18105.1699,4993.5698,1235.83
2015-05-12,2099.1201,18068.2305,4976.1899,1233.13
2015-05-13,2098.48,18060.4902,4981.6899,1232.28
2015-05-14,2121.1001,18252.2402,5050.7998,1245.11
2015-05-15,2122.73,18272.5605,5048.29,1243.95
2015-05-18,2129.2,18298.8809,5078.4399,1257.52
2015-05-19,2127.8301,18312.3906,5070.0298,1255.66
2015-05-20,2125.8501,18285.4004,5071.7402,1257.74
2015-05-21,2130.8201,18285.7402,5090.79,1256.74
2015-05-22,2126.0601,18232.0195,5089.3599,1252.22
2015-05-26,2104.2,18041.5391,5032.75,1238.76
2015-05-27,2123.48,18162.9902,5106.5898,1254.36
2015-05-28,2120.79,18126.1191,5097.98,1253.1
2015-05-29,2107.3899,18010.6797,5070.0298,1246.53
2015-06-01,2111.73,18040.3691,5082.9302,1249.62
2015-06-02,2109.6001,18011.9395,5076.52,1251.8
2015-06-03,2114.0701,18076.2695,5099.23,1264.58
2015-06-04,2095.8401,17905.5801,5059.1201,1251.29
2015-06-05,2092.8301,17849.4609,5068.46,1261.01
2015-06-08,2079.28,17766.5508,5021.6299,1253.7
2015-06-09,2080.1499,17764.0391,5013.8701,1249.66
2015-06-10,2105.2,18000.4004,5076.6899,1266.9301
2015-06-11,2108.8601,18039.3691,5082.5098,1268.92
2015-06-12,2094.1101,17898.8398,5051.1001,1265.02
2015-06-15,2084.4299,17791.1699,5029.9702,1261.04
2015-06-16,2096.29,17904.4805,5055.5498,1269.53
2015-06-17,2100.4399,17935.7402,5064.8799,1268.33
2015-06-18,2121.24,18115.8398,5132.9502,1284.6801
2015-06-19,2109.99,18015.9492,5117.0,1284.66
2015-06-22,2122.8501,18119.7793,5153.9702,1292.39
2015-06-23,2124.2,18144.0703,5160.0898,1295.8
2015-06-24,2108.5801,17966.0703,5122.4102,1283.92
2015-06-25,2102.3101,17890.3594,5112.1899,1283.28
2015-06-26,2101.49,17946.6797,5080.5098,1279.8
2015-06-29,2057.6399,17596.3496,4958.4702,1246.75
2015-06-30,2063.1101,17619.5098,4986.8701,1253.95
2015-07-01,2077.4199,17757.9102,5013.1201,1256.4
2015-07-02,2076.78,17730.1094,5009.21,1248.26
2015-07-06,2068.76,17683.5801,4991.9399,1246.96
2015-07-07,2081.3401,17776.9102,4997.46,1248.05
2015-07-08,2046.6801,17515.4199,4909.7598,1228.96
2015-07-09,2051.3101,17548.6191,4922.3999,1234.15
2015-07-10,2076.6201,17760.4102,4997.7002,1252.02
2015-07-13,2099.6001,17977.6797,5071.5098,1265.35
2015-07-14,2108.95,18053.5801,5104.8901,1273.33
2015-07-15,2107.3999,18050.1699,5098.9399,1264.52
2015-07-16,2124.29,18120.25,5163.1802,1272.83
2015-07-17,2126.6399,18086.4492,5210.1401,1267.09
2015-07-20,2128.28,18100.4102,5218.8599,1260.22
2015-07-21,2119.21,17919.2891,5208.1201,1254.5699
2015-07-22,2114.1499,17851.0391,5171.77,1258.35
2015-07-23,2102.1499,17731.9199,5146.4102,1244.97
2015-07-24,2079.6499,17568.5293,5088.6299,1225.99
2015-07-27,2067.6399,17440.5898,5039.7798,1214.61
2015-07-28,2093.25,17630.2695,5089.21,1224.6
2015-07-29,2108.5701,17751.3906,5111.73,1229.6
2015-07-30,2108.6299,17745.9805,5128.7798,1232.0699
2015-07-31,2103.8401,17689.8594,5128.2798,1238.6801
2015-08-03,2098.04,17598.1992,5115.3799,1231.79
2015-08-04,2093.3201,17550.6895,5105.5498,1228.85
2015-08-05,2099.8401,17540.4707,5139.9399,1231.75
2015-08-06,2083.5601,17419.75,5056.4399,1215.85
2015-08-07,2077.5701,17373.3809,5043.54,1206.9
2015-08-10,2104.1799,17615.1699,5101.7998,1222.67
2015-08-11,2084.0701,17402.8398,5036.79,1211.14
2015-08-12,2086.05,17402.5098,5044.3901,1208.98
2015-08-13,2083.3899,17408.25,5033.5601,1204.74
2015-08-14,2091.54,17477.4004,5048.2402,1212.6899
2015-08-17,2102.4399,17545.1797,5091.7002,1225.09
2015-08-18,2096.9199,17511.3398,5059.3501,1214.89
2015-08-19,2079.6101,17348.7305,5019.0498,1202.98
2015-08-20,2035.73,16990.6895,4877.4902,1172.52
2015-08-21,1970.89,16459.75,4706.04,1156.79
2015-08-24,1893.21,15871.3496,4526.25,1111.6899
2015-08-25,1867.61,15666.4404,4506.4902,1104.1
2015-08-26,1940.51,16285.5098,4697.54,1132.1899
2015-08-27,1987.66,16654.7695,4812.71,1153.61
2015-08-28,1988.87,16643.0098,4828.3198,1162.91
2015-08-31,1972.1801,16528.0293,4776.5098,1159.45
2015-09-01,1913.85,16058.3496,4636.1001,1128.05
2015-09-02,1948.86,16351.3799,4749.98,1146.03
2015-09-03,1951.13,16374.7598,4733.5,1145.15
2015-09-04,1921.22,16102.3799,4683.9199,1136.17
2015-09-08,1969.41,16492.6797,4811.9302,1161.76
2015-09-09,1942.04,16253.5703,4756.5298,1148.23
2015-09-10,1952.29,16330.4004,4796.25,1153.03
2015-09-11,1961.05,16433.0898,4822.3398,1157.79
2015-09-14,1953.03,16370.96,4805.7598,1153.5
2015-09-15,1978.09,16599.8496,4860.52,1166.0
2015-09-16,1995.3101,16739.9492,4889.2402,1175.2
2015-09-17,1990.2,16674.7402,4893.9502,1180.6899
2015-09-18,1958.03,16384.5801,4827.23,1163.35
2015-09-21,1966.97,16510.1895,4828.9502,1161.09
2015-09-22,1942.74,16330.4697,4756.7202,1143.03
2015-09-23,1938.76,16279.8896,4752.7402,1140.05
2015-09-24,1932.24,16201.3203,4734.48,1137.54
2015-09-25,1931.34,16314.6699,4686.5,1122.79
2015-09-28,1881.77,16001.8896,4543.9702,1090.5699
2015-09-29,1884.09,16049.1299,4517.3198,1083.91
2015-09-30,1920.03,16284.7002,4620.1602,1100.6899
2015-10-01,1923.8199,16272.0098,4627.0801,1097.55
2015-10-02,1951.36,16472.3691,4707.7798,1114.12
2015-10-05,1987.05,16776.4297,4781.2598,1141.64
2015-10-06,1979.92,16790.1895,4748.3599,1133.6899
2015-10-07,1995.83,16912.2891,4791.1499,1152.6
2015-10-08,2013.4301,17050.75,4810.79,1163.24
2015-10-09,2014.89,17084.4902,4830.4702,1165.36
2015-10-12,2017.46,17131.8594,4838.6401,1164.4
2015-10-13,2003.6899,17081.8906,4796.6099,1147.84
2015-10-14,1994.24,16924.75,4782.8501,1136.97
2015-10-15,2023.86,17141.75,4870.1001,1162.77
2015-10-16,2033.11,17215.9707,4886.6899,1162.3101
2015-10-19,2033.66,17230.5391,4905.4702,1164.3
2015-10-20,2030.77,17217.1094,4880.9702,1163.27
2015-10-21,2018.9399,17168.6094,4840.1201,1144.95
2015-10-22,2052.51,17489.1602,4920.0498,1154.52
2015-10-23,2075.1499,17646.6992,5031.8599,1166.0601
2015-10-26,2071.1799,17623.0508,5034.7002,1159.5
2015-10-27,2065.8899,17581.4297,5030.1499,1145.29
2015-10-28,2090.3501,17779.5195,5095.6899,1178.72
2015-10-29,2089.4099,17755.8008,5074.27,1165.63
2015-10-30,2079.3601,17663.5391,5053.75,1161.86
2015-11-02,2104.05,17828.7598,5127.1499,1186.09
2015-11-03,2109.79,17918.1504,5145.1299,1191.58
2015-11-04,2102.3101,17867.5801,5142.48,1190.38
2015-11-05,2099.9299,17863.4297,5127.7402,1190.6899
2015-11-06,2099.2,17910.3301,5147.1201,1199.75
2015-11-09,2078.5801,17730.4805,5095.2998,1184.4301
2015-11-10,2081.72,17758.2109,5083.2402,1187.7
2015-11-11,2075.0,17702.2207,5067.02,1178.0699
2015-11-12,2045.97,17448.0703,5005.0801,1154.8101
2015-11-13,2023.04,17245.2402,4927.8799,1146.55
2015-11-16,2053.1899,17483.0098,4984.6201,1156.08
2015-11-17,2050.4399,17489.5,4986.02,1153.21
2015-11-18,2083.5801,17737.1602,5075.2002,1171.75
2015-11-19,2081.24,17732.75,5073.6401,1166.73
2015-11-20,2089.1699,17823.8105,5104.9199,1175.15
2015-11-23,2086.5901,17792.6797,5102.48,1180.36
2015-11-24,2089.1399,17812.1895,5102.8101,1188.8101
2015-11-25,2088.8701,17813.3906,5116.1401,1198.02
2015-11-27,2090.1101,17813.3906,5127.52,1202.38
2015-11-30,2080.4099,17719.9199,5108.6699,1198.11
2015-12-01,2102.6299,17888.3496,5156.3101,1204.16
2015-12-02,2079.51,17729.6797,5123.2202,1191.6899
2015-12-03,2049.6201,17477.6699,5037.5298,1170.5699
2015-12-04,2091.6899,17847.6309,5142.27,1183.4
2015-12-07,2077.0701,17730.5098,5101.8101,1164.3
2015-12-08,2063.5901,17568.0,5098.2402,1159.4
2015-12-09,2047.62,17492.3008,5022.8701,1145.87
2015-12-10,2052.23,17574.75,5045.1699,1149.02
2015-12-11,2012.37,17265.2109,4933.4702,1123.61
2015-12-14,2021.9399,17368.5,4952.23,1115.86
2015-12-15,2043.41,17524.9102,4995.3599,1131.55
2015-12-16,2073.0701,17749.0898,5071.1299,1148.97
2015-12-17,2041.89,17495.8398,5002.5498,1135.36
2015-12-18,2005.55,17128.5508,4923.0801,1121.02
2015-12-21,2021.15,17251.6191,4968.9199,1127.74
2015-12-22,2038.97,17417.2695,5001.1099,1137.6899
2015-12-23,2064.29,17602.6094,5045.9302,1152.8199
2015-12-24,2060.99,17552.1699,5048.4902,1154.76
2015-12-28,2056.5,17528.2695,5040.9902,1148.21
2015-12-29,2078.3601,17720.9805,5107.9399,1160.52
2015-12-30,2063.3601,17603.8691,5065.8501,1149.64
2015-12-31,2043.9399,17425.0293,5007.4102,1135.89
2016-01-04,2012.66,17148.9395,4903.0898,1108.62
2016-01-05,2016.71,17158.6602,4891.4302,1110.4399
2016-01-06,1990.26,16906.5098,4835.7598,1094.37
2016-01-07,1943.09,16514.0996,4689.4302,1064.5699
2016-01-08,1922.03,16346.4502,4643.6299,1046.2
2016-01-11,1923.67,16398.5703,4637.9902,1041.9
2016-01-12,1938.6801,16516.2207,4685.9199,1044.7
2016-01-13,1890.28,16151.4102,4526.0601,1010.19
2016-01-14,1921.84,16379.0498,4615.0,1025.67
2016-01-15,1880.33,15988.0801,4488.4199,1007.72
2016-01-19,1881.33,16016.0195,4476.9502,994.87
2016-01-20,1859.33,15766.7402,4471.6899,999.31
2016-01-21,1868.99,15882.6797,4472.0601,997.34
2016-01-22,1906.9,16093.5098,4591.1802,1020.66
2016-01-25,1877.08,15885.2197,4518.4902,997.37
2016-01-26,1903.63,16167.2305,4567.6699,1017.97
2016-01-27,1882.95,15944.46,4468.1699,1002.75
2016-01-28,1893.36,16069.6396,4506.6802,1003.27
2016-01-29,1940.24,16466.3008,4613.9502,1035.38
2016-02-01,1939.38,16449.1797,4620.3701,1032.39
2016-02-02,1903.03,16153.54,4516.9502,1008.84
2016-02-03,1912.53,16336.6602,4504.2402,1010.3
2016-02-04,1915.45,16416.5801,4509.5601,1014.79
2016-02-05,1880.05,16204.9697,4363.1401,985.62
2016-02-08,1853.4399,16027.0498,4283.75,969.34
2016-02-09,1852.21,16014.3799,4268.7598,963.9
2016-02-10,1851.86,15914.7402,4283.5898,963.48
2016-02-11,1829.08,15660.1797,4266.8398,953.72
2016-02-12,1864.78,15973.8398,4337.5098,971.99
2016-02-16,1895.58,16196.4102,4435.96,995.8
2016-02-17,1926.8199,16453.8301,4534.0601,1011.13
2016-02-18,1917.83,16413.4297,4487.54,1004.71
2016-02-19,1917.78,16391.9902,4504.4302,1010.01
2016-02-22,1945.5,16620.6602,4570.6099,1021.74
2016-02-23,1921.27,16431.7793,4503.5801,1012.15
2016-02-24,1929.8,16484.9902,4542.6099,1022.08
2016-02-25,1951.7,16697.2891,4582.2002,1031.58
2016-02-26,1948.05,16639.9707,4590.4702,1037.1801
2016-02-29,1932.23,16516.5,4557.9502,1033.9
2016-03-01,1978.35,16865.0801,4689.6001,1054.49
2016-03-02,1986.45,16899.3203,4703.4199,1065.67
2016-03-03,1993.4,16943.9004,4707.4199,1076.05
2016-03-04,1999.99,17006.7695,4717.02,1081.9301
2016-03-07,2001.76,17073.9492,4708.25,1094.15
2016-03-08,1979.26,16964.0996,4648.8198,1067.88
2016-03-09,1989.26,17000.3594,4674.3799,1072.77
2016-03-10,1989.5699,16995.1309,4662.1602,1063.99
2016-03-11,2022.1899,17213.3105,4748.4702,1087.5601
2016-03-14,2019.64,17229.1309,4750.2798,1084.25
2016-03-15,2015.9301,17251.5293,4728.6699,1066.67
2016-03-16,2027.22,17325.7598,4763.9702,1074.51
2016-03-17,2040.59,17481.4902,4774.9902,1091.25
2016-03-18,2049.5801,17602.3008,4795.6499,1101.67
2016-03-21,2051.6001,17623.8691,4808.8701,1098.58
2016-03-22,2049.8,17582.5703,4821.6602,1097.34
2016-03-23,2036.71,17502.5898,4768.8599,1075.7
2016-03-24,2035.9399,17515.7305,4773.5,1079.54
2016-03-28,2037.05,17535.3906,4766.79,1080.23
2016-03-29,2055.01,17633.1094,4846.6201,1109.08
2016-03-30,2063.95,17716.6602,4869.29,1110.4399
2016-03-31,2059.74,17685.0898,4869.8501,1114.03
2016-04-01,2072.78,17792.75,4914.54,1117.6801
2016-04-04,2066.1299,17737.0,4891.7998,1108.54
2016-04-05,2045.17,17603.3203,4843.9302,1095.85
2016-04-06,2066.6599,17716.0508,4920.7202,1108.8101
2016-04-07,2041.91,17541.9609,4848.3701,1092.79
2016-04-08,2047.6,17576.9609,4850.6899,1097.3101
2016-04-11,2041.99,17556.4102,4833.3999,1094.34
2016-04-12,2061.72,17721.25,4872.0898,1105.71
2016-04-13,2082.4199,17908.2793,4947.4199,1129.9301
2016-04-14,2082.78,17926.4297,4945.8901,1128.59
2016-04-15,2080.73,17897.4609,4938.2202,1130.92
2016-04-18,2094.3401,18004.1602,4960.02,1139.28
2016-04-19,2100.8,18053.5996,4940.3301,1140.23
2016-04-20,2102.3999,18096.2695,4948.1299,1142.29
2016-04-21,2091.48,17982.5195,4945.8901,1135.77
2016-04-22,2091.5801,18003.75,4906.23,1146.6899
2016-04-25,2087.79,17977.2402,4895.79,1138.1
2016-04-26,2091.7,17990.3203,4888.2798,1150.73
2016-04-27,2095.1499,18041.5508,4863.1401,1154.15
2016-04-28,2075.8101,17830.7598,4805.29,1140.4
2016-04-29,2065.3,17773.6406,4775.3599,1130.85
2016-05-02,2081.4299,17891.1602,4817.5898,1140.92
2016-05-03,2063.3701,17750.9102,4763.2202,1121.76
2016-05-04,2051.1201,17651.2598,4725.6401,1113.13
2016-05-05,2050.6299,17660.7109,4717.0898,1107.95
2016-05-06,2057.1399,17740.6309,4736.1602,1114.72
2016-05-09,2058.6899,17705.9102,4750.21,1118.25
2016-05-10,2084.3899,17928.3496,4809.8799,1128.83
2016-05-11,2064.46,17711.1191,4760.6899,1114.74
2016-05-12,2064.1101,17720.5,4737.3301,1108.6
2016-05-13,2046.61,17535.3203,4717.6802,1102.4399
2016-05-16,2066.6599,17710.7109,4775.46,1116.21
2016-05-17,2047.21,17529.9805,4715.73,1097.6801
2016-05-18,2047.63,17526.6191,4739.1201,1102.95
2016-05-19,2040.04,17435.4004,4712.5298,1094.78
2016-05-20,2052.3201,17500.9395,4769.5601,1112.28
2016-05-23,2048.04,17492.9297,4765.7798,1111.37
2016-05-24,2076.0601,17706.0508,4861.0601,1135.3101
2016-05-25,2090.54,17851.5098,4894.8901,1141.02
2016-05-26,2090.1001,17828.2891,4901.77,1139.75
2016-05-27,2099.0601,17873.2207,4933.5,1150.45
2016-05-31,2096.95,17787.1992,4948.0498,1154.79
2016-06-01,2099.3301,17789.6699,4952.25,1163.04
2016-06-02,2105.26,17838.5605,4971.3599,1170.58
2016-06-03,2099.1299,17807.0605,4942.52,1164.13
2016-06-06,2109.4099,17920.3301,4968.71,1176.87
2016-06-07,2112.1299,17938.2793,4961.75,1179.97
2016-06-08,2119.1201,18005.0508,4974.6401,1188.95
2016-06-09,2115.48,17985.1895,4958.6201,1181.2
2016-06-10,2096.0701,17865.3398,4894.5498,1163.9301
2016-06-13,2079.0601,17732.4805,4848.4399,1150.7
2016-06-14,2075.3201,17674.8203,4843.5498,1147.8199
2016-06-15,2071.5,17640.1699,4834.9302,1149.3
2016-06-16,2077.99,17733.0996,4844.9199,1148.1899
2016-06-17,2071.22,17675.1602,4800.3398,1144.7
2016-06-20,2083.25,17804.8691,4837.21,1157.7
2016-06-21,2088.8999,17829.7305,4843.7598,1153.87
2016-06-22,2085.45,17780.8301,4833.3198,1148.97
2016-06-23,2113.3201,18011.0703,4910.04,1172.22
2016-06-24,2037.41,17400.75,4707.98,1127.54
2016-06-27,2000.54,17140.2402,4594.4399,1089.65
2016-06-28,2036.09,17409.7207,4691.8701,1107.3
2016-06-29,2070.77,17694.6797,4779.25,1131.62
2016-06-30,2098.8601,17929.9902,4842.6699,1151.92
2016-07-01,2102.95,17949.3691,4862.5698,1156.77
2016-07-05,2088.55,17840.6191,4822.8999,1139.45
2016-07-06,2099.73,17918.6191,4859.1602,1147.33
2016-07-07,2097.8999,17895.8809,4876.8101,1149.76
2016-07-08,2129.8999,18146.7402,4956.7598,1177.36
2016-07-11,2137.1599,18226.9297,4988.6401,1190.03
2016-07-12,2152.1399,18347.6699,5022.8198,1205.89
2016-07-13,2152.4299,18372.1191,5005.73,1201.16
2016-07-14,2163.75,18506.4102,5034.0601,1202.17
2016-07-15,2161.74,18516.5508,5029.5898,1205.3101
2016-07-18,2166.8899,18533.0508,5055.7798,1207.91
2016-07-19,2163.78,18559.0098,5036.3701,1200.45
2016-07-20,2173.02,18595.0293,5089.9302,1209.74
2016-07-21,2165.1699,18517.2305,5073.8999,1203.86
2016-07-22,2175.03,18570.8496,5100.1602,1212.89
2016-07-25,2168.48,18493.0605,5097.6299,1209.8199
2016-07-26,2169.1799,18473.75,5110.0498,1216.86
2016-07-27,2166.5801,18472.1699,5139.8101,1218.9301
2016-07-28,2170.0601,18456.3496,5154.98,1217.33
2016-07-29,2173.6001,18432.2402,5162.1299,1219.9399
2016-08-01,2170.8401,18404.5098,5184.2002,1219.12
2016-08-02,2157.03,18313.7695,5137.73,1202.35
2016-08-03,2163.79,18355.0,5159.7402,1212.73
2016-08-04,2164.25,18352.0508,5166.25,1213.76
2016-08-05,2182.8701,18543.5293,5221.1201,1231.3
2016-08-08,2180.8899,18529.2891,5213.1401,1230.42
2016-08-09,2181.74,18533.0508,5225.48,1231.74
2016-08-10,2175.49,18495.6602,5204.5801,1223.27
2016-08-11,2185.79,18613.5195,5228.3999,1229.12
2016-08-12,2184.05,18576.4707,5232.8901,1229.8199
2016-08-15,2190.1499,18636.0508,5262.02,1241.86
2016-08-16,2178.1499,18552.0195,5227.1099,1231.13
2016-08-17,2182.22,18573.9395,5228.6602,1227.6801
2016-08-18,2187.02,18597.6992,5240.1499,1236.85
2016-08-19,2183.8701,18552.5703,5238.3799,1236.77
2016-08-22,2182.6399,18529.4199,5244.6001,1239.74
2016-08-23,2186.8999,18547.3008,5260.0801,1248.58
2016-08-24,2175.4399,18481.4805,5217.6899,1237.25
2016-08-25,2172.47,18448.4102,5212.2002,1240.0
2016-08-26,2169.04,18395.4004,5218.9199,1238.03
2016-08-29,2180.3799,18502.9902,5232.3301,1244.9399
2016-08-30,2176.1201,18454.3008,5222.9902,1246.03
2016-08-31,2170.95,18400.8809,5213.2202,1239.91
2016-09-01,2170.8601,18419.3008,5227.21,1239.8
2016-09-02,2179.98,18491.9609,5249.8999,1251.83
2016-09-06,2186.48,18538.1191,5275.9102,1253.37
2016-09-07,2186.1599,18526.1406,5283.9302,1261.01
2016-09-08,2181.3,18479.9102,5259.48,1258.36
2016-09-09,2127.8101,18085.4492,5125.9102,1219.21
2016-09-12,2159.04,18325.0703,5211.8901,1235.87
2016-09-13,2127.02,18066.75,5155.25,1212.3199
2016-09-14,2125.77,18034.7695,5173.77,1211.59
2016-09-15,2147.26,18212.4805,5249.6899,1227.02
2016-09-16,2139.1599,18123.8008,5244.5698,1224.78
2016-09-19,2139.1201,18120.1699,5235.0298,1232.53
2016-09-20,2139.76,18129.9609,5241.3501,1228.33
2016-09-21,2163.1201,18293.6992,5295.1802,1245.04
2016-09-22,2177.1799,18392.4609,5339.52,1263.4399
2016-09-23,2164.6899,18261.4492,5305.75,1254.62
2016-09-26,2146.1001,18094.8301,5257.4902,1240.9399
2016-09-27,2159.9299,18228.3008,5305.71,1246.38
2016-09-28,2171.3701,18339.2402,5318.5498,1255.67
2016-09-29,2151.1299,18143.4492,5269.1499,1237.75
2016-09-30,2168.27,18308.1504,5312.0,1251.65
2016-10-03,2161.2,18253.8496,5300.8701,1245.78
2016-10-04,2150.49,18168.4492,5289.6602,1239.78
2016-10-05,2159.73,18281.0293,5316.02,1248.37
2016-10-06,2160.77,18268.5,5306.8501,1246.24
2016-10-07,2153.74,18240.4902,5292.3999,1236.5601
2016-10-10,2163.6599,18329.0391,5328.6699,1250.76
2016-10-11,2136.73,18128.6602,5246.79,1227.62
2016-10-12,2139.1799,18144.1992,5239.02,1227.23
2016-10-13,2132.55,18098.9395,5213.3301,1215.75
2016-10-14,2132.98,18138.3809,5214.1602,1212.41
2016-10-17,2126.5,18086.4004,5199.8198,1210.14
